Time,Year,Month,Day,Hour,Timezone,MW
2024-11-22 21:00:00+01:00,2024,11,22,21,+01:00,64500.0
2024-11-22 22:00:00+01:00,2024,11,22,22,+01:00,63100.0
2024-11-22 23:00:00+01:00,2024,11,22,23,+01:00,64500.0
2024-11-23 00:00:00+01:00,2024,11,23,0,+01:00,61250.0
2024-11-23 01:00:00+01:00,2024,11,23,1,+01:00,58800.0
2024-11-23 02:00:00+01:00,2024,11,23,2,+01:00,58000.0
2024-11-23 03:00:00+01:00,2024,11,23,3,+01:00,55800.0
2024-11-23 04:00:00+01:00,2024,11,23,4,+01:00,54400.0
2024-11-23 05:00:00+01:00,2024,11,23,5,+01:00,54850.0
2024-11-23 06:00:00+01:00,2024,11,23,6,+01:00,56450.0
2024-11-23 07:00:00+01:00,2024,11,23,7,+01:00,58700.0
2024-11-23 08:00:00+01:00,2024,11,23,8,+01:00,60550.0
2024-11-23 09:00:00+01:00,2024,11,23,9,+01:00,62250.0
2024-11-23 10:00:00+01:00,2024,11,23,10,+01:00,63500.0
2024-11-23 11:00:00+01:00,2024,11,23,11,+01:00,63600.0
2024-11-23 12:00:00+01:00,2024,11,23,12,+01:00,64500.0
2024-11-23 13:00:00+01:00,2024,11,23,13,+01:00,64350.0
2024-11-23 14:00:00+01:00,2024,11,23,14,+01:00,60850.0
2024-11-23 15:00:00+01:00,2024,11,23,15,+01:00,58550.0
2024-11-23 16:00:00+01:00,2024,11,23,16,+01:00,57000.0
2024-11-23 17:00:00+01:00,2024,11,23,17,+01:00,58400.0
2024-11-23 18:00:00+01:00,2024,11,23,18,+01:00,60900.0
2024-11-23 19:00:00+01:00,2024,11,23,19,+01:00,61450.0
2024-11-23 20:00:00+01:00,2024,11,23,20,+01:00,58650.0
2024-11-23 21:00:00+01:00,2024,11,23,21,+01:00,56200.0
2024-11-23 22:00:00+01:00,2024,11,23,22,+01:00,54900.0
2024-11-23 23:00:00+01:00,2024,11,23,23,+01:00,56900.0
2024-11-24 00:00:00+01:00,2024,11,24,0,+01:00,56150.0
2024-11-24 01:00:00+01:00,2024,11,24,1,+01:00,53500.0
2024-11-24 02:00:00+01:00,2024,11,24,2,+01:00,51800.0
2024-11-24 03:00:00+01:00,2024,11,24,3,+01:00,48750.0
2024-11-24 04:00:00+01:00,2024,11,24,4,+01:00,47100.0
2024-11-24 05:00:00+01:00,2024,11,24,5,+01:00,46550.0
2024-11-24 06:00:00+01:00,2024,11,24,6,+01:00,47500.0
2024-11-24 07:00:00+01:00,2024,11,24,7,+01:00,48700.0
2024-11-24 08:00:00+01:00,2024,11,24,8,+01:00,49500.0
2024-11-24 09:00:00+01:00,2024,11,24,9,+01:00,51400.0
2024-11-24 10:00:00+01:00,2024,11,24,10,+01:00,53550.0
2024-11-24 11:00:00+01:00,2024,11,24,11,+01:00,54200.0
2024-11-24 12:00:00+01:00,2024,11,24,12,+01:00,56600.0
2024-11-24 13:00:00+01:00,2024,11,24,13,+01:00,56550.0
2024-11-24 14:00:00+01:00,2024,11,24,14,+01:00,52350.0
2024-11-24 15:00:00+01:00,2024,11,24,15,+01:00,50150.0
2024-11-24 16:00:00+01:00,2024,11,24,16,+01:00,49100.0
2024-11-24 17:00:00+01:00,2024,11,24,17,+01:00,50200.0
2024-11-24 18:00:00+01:00,2024,11,24,18,+01:00,53800.0
2024-11-24 19:00:00+01:00,2024,11,24,19,+01:00,55850.0
2024-11-24 20:00:00+01:00,2024,11,24,20,+01:00,53250.0
2024-11-24 21:00:00+01:00,2024,11,24,21,+01:00,50950.0
2024-11-24 22:00:00+01:00,2024,11,24,22,+01:00,49950.0
2024-11-24 23:00:00+01:00,2024,11,24,23,+01:00,50700.0
2024-11-25 00:00:00+01:00,2024,11,25,0,+01:00,47950.0
2024-11-25 01:00:00+01:00,2024,11,25,1,+01:00,45050.0
2024-11-25 02:00:00+01:00,2024,11,25,2,+01:00,43950.0
2024-11-25 03:00:00+01:00,2024,11,25,3,+01:00,41600.0
2024-11-25 04:00:00+01:00,2024,11,25,4,+01:00,40300.0
2024-11-25 05:00:00+01:00,2024,11,25,5,+01:00,42600.0
2024-11-25 06:00:00+01:00,2024,11,25,6,+01:00,47550.0
2024-11-25 07:00:00+01:00,2024,11,25,7,+01:00,53300.0
2024-11-25 08:00:00+01:00,2024,11,25,8,+01:00,55800.0
2024-11-25 09:00:00+01:00,2024,11,25,9,+01:00,56650.0
2024-11-25 10:00:00+01:00,2024,11,25,10,+01:00,57800.0
2024-11-25 11:00:00+01:00,2024,11,25,11,+01:00,58500.0
2024-11-25 12:00:00+01:00,2024,11,25,12,+01:00,60650.0
2024-11-25 13:00:00+01:00,2024,11,25,13,+01:00,61150.0
2024-11-25 14:00:00+01:00,2024,11,25,14,+01:00,59050.0
2024-11-25 15:00:00+01:00,2024,11,25,15,+01:00,57700.0
2024-11-25 16:00:00+01:00,2024,11,25,16,+01:00,57050.0
2024-11-25 17:00:00+01:00,2024,11,25,17,+01:00,58650.0
2024-11-25 18:00:00+01:00,2024,11,25,18,+01:00,61800.0
2024-11-25 19:00:00+01:00,2024,11,25,19,+01:00,63050.0
2024-11-25 20:00:00+01:00,2024,11,25,20,+01:00,59250.0
2024-11-25 21:00:00+01:00,2024,11,25,21,+01:00,55500.0
2024-11-25 22:00:00+01:00,2024,11,25,22,+01:00,54950.0
2024-11-25 23:00:00+01:00,2024,11,25,23,+01:00,55750.0
2024-11-26 00:00:00+01:00,2024,11,26,0,+01:00,52650.0
2024-11-26 01:00:00+01:00,2024,11,26,1,+01:00,50100.0
2024-11-26 02:00:00+01:00,2024,11,26,2,+01:00,49000.0
2024-11-26 03:00:00+01:00,2024,11,26,3,+01:00,47350.0
2024-11-26 04:00:00+01:00,2024,11,26,4,+01:00,46650.0
2024-11-26 05:00:00+01:00,2024,11,26,5,+01:00,48200.0
2024-11-26 06:00:00+01:00,2024,11,26,6,+01:00,51950.0
2024-11-26 07:00:00+01:00,2024,11,26,7,+01:00,58150.0
2024-11-26 08:00:00+01:00,2024,11,26,8,+01:00,60100.0
2024-11-26 09:00:00+01:00,2024,11,26,9,+01:00,60650.0
2024-11-26 10:00:00+01:00,2024,11,26,10,+01:00,60600.0
2024-11-26 11:00:00+01:00,2024,11,26,11,+01:00,60550.0
2024-11-26 12:00:00+01:00,2024,11,26,12,+01:00,61200.0
2024-11-26 13:00:00+01:00,2024,11,26,13,+01:00,61200.0
2024-11-26 14:00:00+01:00,2024,11,26,14,+01:00,59500.0
2024-11-26 15:00:00+01:00,2024,11,26,15,+01:00,58250.0
2024-11-26 16:00:00+01:00,2024,11,26,16,+01:00,56700.0
2024-11-26 17:00:00+01:00,2024,11,26,17,+01:00,58300.0
2024-11-26 18:00:00+01:00,2024,11,26,18,+01:00,62050.0
2024-11-26 19:00:00+01:00,2024,11,26,19,+01:00,64300.0
2024-11-26 20:00:00+01:00,2024,11,26,20,+01:00,60800.0
2024-11-26 21:00:00+01:00,2024,11,26,21,+01:00,57750.0
2024-11-26 22:00:00+01:00,2024,11,26,22,+01:00,57000.0
2024-11-26 23:00:00+01:00,2024,11,26,23,+01:00,58100.0
2024-11-27 00:00:00+01:00,2024,11,27,0,+01:00,53450.0
2024-11-27 01:00:00+01:00,2024,11,27,1,+01:00,50600.0
2024-11-27 02:00:00+01:00,2024,11,27,2,+01:00,49450.0
2024-11-27 03:00:00+01:00,2024,11,27,3,+01:00,46950.0
2024-11-27 04:00:00+01:00,2024,11,27,4,+01:00,46050.0
2024-11-27 05:00:00+01:00,2024,11,27,5,+01:00,47350.0
2024-11-27 06:00:00+01:00,2024,11,27,6,+01:00,51900.0
2024-11-27 07:00:00+01:00,2024,11,27,7,+01:00,57500.0
2024-11-27 08:00:00+01:00,2024,11,27,8,+01:00,60000.0
2024-11-27 09:00:00+01:00,2024,11,27,9,+01:00,60550.0
2024-11-27 10:00:00+01:00,2024,11,27,10,+01:00,60200.0
2024-11-27 11:00:00+01:00,2024,11,27,11,+01:00,59850.0
2024-11-27 12:00:00+01:00,2024,11,27,12,+01:00,59950.0
2024-11-27 13:00:00+01:00,2024,11,27,13,+01:00,59400.0
2024-11-27 14:00:00+01:00,2024,11,27,14,+01:00,57300.0
2024-11-27 15:00:00+01:00,2024,11,27,15,+01:00,55500.0
2024-11-27 16:00:00+01:00,2024,11,27,16,+01:00,54350.0
2024-11-27 17:00:00+01:00,2024,11,27,17,+01:00,56150.0
2024-11-27 18:00:00+01:00,2024,11,27,18,+01:00,59800.0
2024-11-27 19:00:00+01:00,2024,11,27,19,+01:00,61500.0
2024-11-27 20:00:00+01:00,2024,11,27,20,+01:00,58500.0
2024-11-27 21:00:00+01:00,2024,11,27,21,+01:00,55500.0
2024-11-27 22:00:00+01:00,2024,11,27,22,+01:00,54250.0
2024-11-27 23:00:00+01:00,2024,11,27,23,+01:00,55700.0
2024-11-28 00:00:00+01:00,2024,11,28,0,+01:00,52550.0
2024-11-28 01:00:00+01:00,2024,11,28,1,+01:00,50100.0
2024-11-28 02:00:00+01:00,2024,11,28,2,+01:00,49250.0
2024-11-28 03:00:00+01:00,2024,11,28,3,+01:00,47200.0
2024-11-28 04:00:00+01:00,2024,11,28,4,+01:00,46500.0
2024-11-28 05:00:00+01:00,2024,11,28,5,+01:00,48200.0
2024-11-28 06:00:00+01:00,2024,11,28,6,+01:00,52950.0
2024-11-28 07:00:00+01:00,2024,11,28,7,+01:00,59150.0
2024-11-28 08:00:00+01:00,2024,11,28,8,+01:00,61400.0
2024-11-28 09:00:00+01:00,2024,11,28,9,+01:00,62050.0
2024-11-28 10:00:00+01:00,2024,11,28,10,+01:00,62100.0
2024-11-28 11:00:00+01:00,2024,11,28,11,+01:00,61600.0
2024-11-28 12:00:00+01:00,2024,11,28,12,+01:00,61500.0
2024-11-28 13:00:00+01:00,2024,11,28,13,+01:00,61250.0
2024-11-28 14:00:00+01:00,2024,11,28,14,+01:00,59250.0
2024-11-28 15:00:00+01:00,2024,11,28,15,+01:00,57550.0
2024-11-28 16:00:00+01:00,2024,11,28,16,+01:00,57050.0
2024-11-28 17:00:00+01:00,2024,11,28,17,+01:00,59350.0
2024-11-28 18:00:00+01:00,2024,11,28,18,+01:00,62600.0
2024-11-28 19:00:00+01:00,2024,11,28,19,+01:00,63750.0
2024-11-28 20:00:00+01:00,2024,11,28,20,+01:00,60050.0
2024-11-28 21:00:00+01:00,2024,11,28,21,+01:00,56200.0
2024-11-28 22:00:00+01:00,2024,11,28,22,+01:00,54700.0
2024-11-28 23:00:00+01:00,2024,11,28,23,+01:00,57000.0
2024-11-29 00:00:00+01:00,2024,11,29,0,+01:00,54800.0
2024-11-29 01:00:00+01:00,2024,11,29,1,+01:00,52250.0
2024-11-29 02:00:00+01:00,2024,11,29,2,+01:00,51600.0
2024-11-29 03:00:00+01:00,2024,11,29,3,+01:00,49150.0
2024-11-29 04:00:00+01:00,2024,11,29,4,+01:00,48350.0
2024-11-29 05:00:00+01:00,2024,11,29,5,+01:00,50200.0
2024-11-29 06:00:00+01:00,2024,11,29,6,+01:00,54450.0
2024-11-29 07:00:00+01:00,2024,11,29,7,+01:00,60600.0
2024-11-29 08:00:00+01:00,2024,11,29,8,+01:00,63300.0
2024-11-29 09:00:00+01:00,2024,11,29,9,+01:00,64050.0
2024-11-29 10:00:00+01:00,2024,11,29,10,+01:00,63500.0
2024-11-29 11:00:00+01:00,2024,11,29,11,+01:00,63250.0
2024-11-29 12:00:00+01:00,2024,11,29,12,+01:00,63400.0
2024-11-29 13:00:00+01:00,2024,11,29,13,+01:00,62450.0
2024-11-29 14:00:00+01:00,2024,11,29,14,+01:00,59450.0
